-0.027161	-0.022876	1.818085	1.815954
-0.027161	-0.023098	1.818237	1.816068
-0.027771	-0.023323	1.817474	1.816160
-0.027771	-0.023553	1.817627	1.816232
-0.028076	-0.023779	1.816864	1.816284
-0.028076	-0.024001	1.818085	1.816346
-0.028687	-0.024227	1.815948	1.816381
-0.028687	-0.024458	1.815796	1.816354
-0.028992	-0.024684	1.817780	1.816377
-0.028992	-0.024907	1.816559	1.816418
-0.029297	-0.025126	1.816254	1.816417
-0.029297	-0.025342	1.817932	1.816452
-0.029602	-0.025554	1.816559	1.816493
-0.029907	-0.025771	1.817932	1.816532
-0.030212	-0.025993	1.818085	1.816608
-0.030212	-0.026211	1.816864	1.816653
-0.030212	-0.026417	1.817932	1.816691
-0.030212	-0.026614	1.818542	1.816771
-0.030823	-0.026815	1.817780	1.816843
-0.031128	-0.027030	1.818237	1.816903
-0.031128	-0.027242	1.817017	1.816941
-0.031433	-0.027451	1.816559	1.816933
-0.031433	-0.027657	1.816559	1.816914
-0.031433	-0.027852	1.815796	1.816875
-0.031738	-0.028045	1.818695	1.816895
-0.031738	-0.028236	1.816864	1.816940
-0.032043	-0.028425	1.818237	1.816972
-0.032349	-0.028619	1.816864	1.817002
-0.032654	-0.028820	1.816864	1.816995
-0.032654	-0.029018	1.817627	1.817008
-0.032654	-0.029206	1.816101	1.817000
-0.032959	-0.029392	1.818085	1.817005
-0.033264	-0.029584	1.816864	1.817029
-0.033264	-0.029775	1.816864	1.817021
-0.033569	-0.029963	1.817322	1.817024
-0.033569	-0.030149	1.817474	1.817044
-0.033875	-0.030334	1.816101	1.817031
-0.034180	-0.030525	1.816711	1.816998
-0.034485	-0.030722	1.816559	1.816979
-0.034180	-0.030908	1.818390	1.817005
-0.034485	-0.031085	1.817627	1.817057
-0.034790	-0.031269	1.816711	1.817063
-0.034790	-0.031451	1.817627	1.817068
-0.034790	-0.031623	1.817627	1.817097
-0.035400	-0.031803	1.814575	1.817046
-0.034790	-0.031973	1.817780	1.817001
-0.035095	-0.032126	1.817627	1.817037
-0.035400	-0.032288	1.817322	1.817060
-0.035400	-0.032449	1.817780	1.817085
-0.035706	-0.032609	1.819458	1.817164
-0.035706	-0.032769	1.817017	1.817220
-0.036011	-0.032929	1.819305	1.817268
-0.036316	-0.033096	1.817017	1.817315
-0.036316	-0.033262	1.818085	1.817327
-0.036621	-0.033428	1.816864	1.817334
-0.036621	-0.033593	1.818542	1.817353
-0.036621	-0.033749	1.817780	1.817395
-0.037231	-0.033914	1.818542	1.817435
-0.036926	-0.034077	1.817322	1.817460
-0.036926	-0.034224	1.816711	1.817438
-0.036926	-0.034364	1.818085	1.817435
-0.037537	-0.034512	1.818085	1.817469
-0.037842	-0.034676	1.817322	1.817481
-0.037842	-0.034840	1.817017	1.817465
-0.037842	-0.034995	1.816254	1.817422
-0.037842	-0.035142	1.817017	1.817381
-0.038147	-0.035290	1.818695	1.817406
-0.038147	-0.035437	1.816559	1.817417
-0.038452	-0.035585	1.816559	1.817373
-0.038452	-0.035733	1.817169	1.817347
-0.038757	-0.035882	1.816864	1.817330
-0.038757	-0.036030	1.817627	1.817325
-0.038757	-0.036171	1.817322	1.817333
-0.038757	-0.036305	1.819153	1.817380
-0.038757	-0.036432	1.817780	1.817436
-0.039062	-0.036560	1.817017	1.817434
-0.039673	-0.036705	1.817169	1.817416
-0.039673	-0.036858	1.817169	1.817404
-0.039673	-0.037004	1.816254	1.817368
-0.039978	-0.037150	1.817780	1.817350
-0.039673	-0.037288	1.816101	1.817328
-0.039978	-0.037419	1.815948	1.817261
-0.039978	-0.037551	1.819153	1.817276
-0.039978	-0.037677	1.816711	1.817310
-0.039978	-0.037796	1.816864	1.817283
-0.040588	-0.037924	1.817169	1.817269
-0.040283	-0.038054	1.816254	1.817240
-0.040894	-0.038185	1.817932	1.817233
-0.040894	-0.038325	1.816101	1.817222
-0.040894	-0.038458	1.817169	1.817191
-0.040894	-0.038584	1.817474	1.817198
-0.040894	-0.038703	1.818085	1.817228
-0.041199	-0.038824	1.818542	1.817284
-0.041199	-0.038947	1.816711	1.817302
-0.041504	-0.039071	1.817017	1.817279
-0.041504	-0.039197	1.817627	1.817281
-0.041504	-0.039316	1.816406	1.817268
-0.041809	-0.039437	1.819153	1.817294
-0.041809	-0.039560	1.817169	1.817339
-0.042114	-0.039684	1.819153	1.817381
-0.042114	-0.039809	1.816864	1.817414
-0.042419	-0.039936	1.818390	1.817425
-0.042114	-0.040057	1.817780	1.817459
-0.042419	-0.040171	1.815338	1.817412
-0.042419	-0.040287	1.819305	1.817408
-0.042419	-0.040397	1.816559	1.817435
-0.042419	-0.040502	1.817474	1.817413
-0.042725	-0.040609	1.819305	1.817464
-0.042725	-0.040718	1.818390	1.817535
-0.042725	-0.040822	1.815948	1.817516
-0.043030	-0.040928	1.815948	1.817435
-0.043030	-0.041037	1.816559	1.817374
-0.043335	-0.041148	1.817474	1.817356
-0.043030	-0.041253	1.816864	1.817346
-0.043335	-0.041353	1.818085	1.817353
-0.043335	-0.041455	1.818695	1.817406
-0.043640	-0.041560	1.815491	1.817390
-0.043335	-0.041660	1.816101	1.817308
-0.043640	-0.041754	1.817169	1.817273
-0.044250	-0.041867	1.817322	1.817272
-0.043945	-0.041983	1.817169	1.817270
-0.043945	-0.042084	1.818085	1.817289
-0.043945	-0.042180	1.817474	1.817314
-0.044250	-0.042279	1.818237	1.817342
-0.043945	-0.042373	1.817169	1.817361
-0.044250	-0.042462	1.818390	1.817382
-0.044250	-0.042555	1.816864	1.817395
-0.044556	-0.042650	1.818695	1.817415
-0.044556	-0.042749	1.818085	1.817465
-0.044556	-0.042842	1.818085	1.817497
-0.044556	-0.042931	1.816254	1.817480
-0.044861	-0.043023	1.816711	1.817429
-0.044556	-0.043110	1.817627	1.817415
-0.044861	-0.043192	1.816711	1.817403
-0.044861	-0.043279	1.817169	1.817379
-0.044861	-0.043360	1.817322	1.817372
-0.044861	-0.043438	1.818237	1.817393
-0.045471	-0.043527	1.817169	1.817409
-0.045166	-0.043620	1.816864	1.817389
-0.045166	-0.043700	1.816101	1.817342
-0.045776	-0.043791	1.817932	1.817325
-0.045471	-0.043886	1.818848	1.817380
-0.045471	-0.043968	1.816559	1.817397
-0.045471	-0.044046	1.817780	1.817385
-0.045776	-0.044127	1.817322	1.817394
-0.045471	-0.044205	1.817932	1.817406
-0.045776	-0.044278	1.818085	1.817437
-0.046082	-0.044363	1.815796	1.817411
-0.045776	-0.044444	1.818237	1.817391
-0.046082	-0.044521	1.815186	1.817356
-0.046082	-0.044602	1.816559	1.817279
-0.046082	-0.044678	1.818085	1.817281
-0.046387	-0.044758	1.818390	1.817331
-0.046387	-0.044843	1.817169	1.817354
-0.046387	-0.044922	1.817017	1.817340
-0.046387	-0.044998	1.817017	1.817324
-0.046387	-0.045070	1.817169	1.817312
-0.046692	-0.045146	1.816864	1.817296
-0.046692	-0.045226	1.817322	1.817286
-0.046692	-0.045301	1.817932	1.817304
-0.046692	-0.045373	1.817474	1.817324
-0.046692	-0.045441	1.817780	1.817340
-0.046997	-0.045514	1.815948	1.817315
-0.046997	-0.045591	1.818542	1.817312
-0.046997	-0.045663	1.815643	1.817300
-0.046997	-0.045732	1.817169	1.817254
-0.047302	-0.045805	1.818542	1.817285
-0.046997	-0.045875	1.819153	1.817366
-0.047302	-0.045941	1.819458	1.817466
-0.047302	-0.046011	1.817169	1.817510
-0.047913	-0.046094	1.816864	1.817484
-0.047607	-0.046180	1.815033	1.817405
-0.047302	-0.046246	1.814728	1.817275
-0.047302	-0.046300	1.816559	1.817190
-0.047607	-0.046360	1.818695	1.817213
-0.047607	-0.046424	1.815643	1.817211
-0.047607	-0.046486	1.817169	1.817169
-0.047913	-0.046551	1.816254	1.817145
-0.047913	-0.046622	1.816101	1.817095
-0.047913	-0.046689	1.818390	1.817103
-0.047913	-0.046752	1.817932	1.817158
-0.047913	-0.046812	1.818390	1.817210
-0.048218	-0.046877	1.817017	1.817235
-0.047913	-0.046938	1.818390	1.817259
-0.047913	-0.046988	1.818390	1.817318
-0.048523	-0.047052	1.817474	1.817350
-0.048218	-0.047120	1.818237	1.817376
-0.048523	-0.047185	1.817780	1.817408
-0.048523	-0.047254	1.817932	1.817432
-0.048218	-0.047312	1.817017	1.817434
-0.048523	-0.047366	1.817627	1.817428
-0.048828	-0.047434	1.818237	1.817454
-0.048523	-0.047498	1.816559	1.817451
-0.048828	-0.047559	1.817932	1.817440
-0.048523	-0.047617	1.816711	1.817434
-0.048828	-0.047671	1.816559	1.817393
-0.048828	-0.047731	1.818237	1.817393
-0.048828	-0.047788	1.817627	1.817421
-0.048828	-0.047842	1.817169	1.817420
-0.049133	-0.047900	1.818542	1.817442
-0.049133	-0.047964	1.819611	1.817527
-0.049438	-0.048032	1.816711	1.817560
-0.049133	-0.048097	1.818695	1.817567
-0.049438	-0.048159	1.817780	1.817602
-0.049438	-0.048225	1.814728	1.817532
-0.049133	-0.048280	1.818085	1.817474
-0.049438	-0.048332	1.817169	1.817482
-0.049438	-0.048389	1.817322	1.817470
-0.049744	-0.048451	1.817780	1.817474
-0.049744	-0.048518	1.816406	1.817454
-0.050049	-0.048589	1.817780	1.817435
-0.049744	-0.048657	1.819153	1.817489
-0.049744	-0.048713	1.817932	1.817543
-0.050049	-0.048774	1.818237	1.817571
-0.049744	-0.048832	1.818695	1.817617
-0.049744	-0.048879	1.818542	1.817669
-0.049744	-0.048924	1.817932	1.817699
-0.049744	-0.048966	1.816711	1.817679
-0.050354	-0.049022	1.814270	1.817566
-0.049744	-0.049075	1.817474	1.817478
-0.050049	-0.049118	1.815948	1.817439
-0.050049	-0.049166	1.816711	1.817381
-0.050049	-0.049211	1.817322	1.817363
-0.050354	-0.049263	1.815491	1.817313
-0.050354	-0.049319	1.816711	1.817251
-0.050354	-0.049372	1.817169	1.817235
-0.050659	-0.049431	1.817322	1.817235
-0.050354	-0.049487	1.817017	1.817232
-0.050354	-0.049531	1.817780	1.817240
-0.050659	-0.049582	1.817169	1.817252
-0.050354	-0.049630	1.820068	1.817323
-0.050354	-0.049667	1.819916	1.817461
-0.050659	-0.049710	1.817474	1.817525
-0.050659	-0.049759	1.819000	1.817562
-0.050659	-0.049806	1.817017	1.817585
-0.050659	-0.049850	1.818085	1.817583
-0.050659	-0.049892	1.817780	1.817601
-0.050964	-0.049939	1.816559	1.817579
-0.050659	-0.049985	1.817169	1.817542
-0.050964	-0.050027	1.818237	1.817550
-0.050964	-0.050076	1.817474	1.817566
-0.050964	-0.050122	1.818237	1.817581
-0.050964	-0.050165	1.816559	1.817571
-0.051270	-0.050214	1.817017	1.817531
-0.051270	-0.050269	1.817017	1.817504
-0.050659	-0.050305	1.818085	1.817507
-0.051270	-0.050339	1.818695	1.817552
-0.050964	-0.050379	1.818085	1.817596
-0.051270	-0.050417	1.819305	1.817652
-0.051270	-0.050461	1.820221	1.817762
-0.050964	-0.050495	1.817474	1.817818
-0.051575	-0.050535	1.816101	1.817764
-0.051575	-0.050589	1.818237	1.817734
-0.051575	-0.050640	1.818542	1.817768
-0.051270	-0.050680	1.816864	1.817764
-0.051575	-0.050719	1.816101	1.817698
-0.051575	-0.050763	1.820068	1.817718
-0.051880	-0.050813	1.818237	1.817792
-0.051575	-0.050860	1.817474	1.817795
-0.051270	-0.050889	1.817169	1.817771
-0.051880	-0.050924	1.817169	1.817740
-0.051575	-0.050966	1.816406	1.817691
-0.051575	-0.050997	1.818848	1.817687
-0.051880	-0.051035	1.819763	1.817771
-0.051575	-0.051071	1.817932	1.817827
-0.051880	-0.051105	1.816406	1.817793
-0.051880	-0.051145	1.815643	1.817701
-0.051575	-0.051175	1.817780	1.817650
-0.051880	-0.051204	1.818848	1.817684
-0.051880	-0.051239	1.817780	1.817717
-0.052185	-0.051280	1.816406	1.817685
-0.052185	-0.051326	1.819458	1.817697
-0.051880	-0.051363	1.817627	1.817741
-0.052185	-0.051397	1.816711	1.817712
-0.052185	-0.051438	1.817322	1.817676
-0.052185	-0.051477	1.818695	1.817693
-0.052185	-0.051513	1.819305	1.817760
-0.052185	-0.051548	1.816406	1.817765
-0.052490	-0.051589	1.817474	1.817723
-0.052185	-0.051628	1.817474	1.817710
-0.052490	-0.051664	1.816406	1.817670
-0.052490	-0.051707	1.818237	1.817652
-0.052490	-0.051747	1.819000	1.817702
-0.052185	-0.051778	1.818085	1.817746
-0.052185	-0.051799	1.817322	1.817743
-0.052490	-0.051827	1.816864	1.817710
-0.052490	-0.051861	1.818390	1.817705
-0.052490	-0.051894	1.816101	1.817682
-0.052795	-0.051932	1.816406	1.817608
-0.052490	-0.051969	1.816711	1.817554
-0.052795	-0.052004	1.817322	1.817526
-0.052795	-0.052045	1.818848	1.817555
-0.052490	-0.052076	1.816406	1.817558
-0.052795	-0.052105	1.818695	1.817558
-0.052795	-0.052141	1.818542	1.817613
-0.052795	-0.052175	1.816254	1.817602
-0.052795	-0.052207	1.818237	1.817583
-0.052795	-0.052237	1.819000	1.817637
-0.052795	-0.052266	1.817780	1.817676
-0.052795	-0.052293	1.816559	1.817650
-0.052795	-0.052319	1.816559	1.817593
-0.052795	-0.052344	1.817780	1.817571
-0.052795	-0.052367	1.815796	1.817531
-0.053101	-0.052397	1.817474	1.817485
-0.052795	-0.052426	1.816864	1.817468
-0.053101	-0.052453	1.815796	1.817409
-0.053101	-0.052486	1.816711	1.817350
-0.053101	-0.052518	1.816559	1.817313
-0.053101	-0.052548	1.818237	1.817317
-0.053406	-0.052584	1.818085	1.817361
-0.053101	-0.052619	1.814880	1.817315
-0.053101	-0.052644	1.817017	1.817245
-0.053101	-0.052667	1.817932	1.817257
-0.053406	-0.052698	1.817474	1.817280
-0.053406	-0.052734	1.817322	1.817286
-0.053406	-0.052769	1.815948	1.817252
-0.053711	-0.052810	1.815948	1.817185
-0.053711	-0.052856	1.818695	1.817192
-0.053406	-0.052893	1.817627	1.817242
-0.053711	-0.052927	1.817322	1.817254
-0.053406	-0.052960	1.817627	1.817265
-0.053711	-0.052991	1.816101	1.817245
-0.053406	-0.053020	1.817322	1.817217
-0.053406	-0.053040	1.817169	1.817219
-0.053711	-0.053067	1.819458	1.817275
-0.053406	-0.053092	1.816406	1.817309
-0.053711	-0.053116	1.819000	1.817329
-0.053406	-0.053139	1.817780	1.817384
-0.053711	-0.053161	1.816254	1.817365
-0.053711	-0.053189	1.816559	1.817316
-0.053711	-0.053216	1.815948	1.817261
-0.053711	-0.053242	1.818848	1.817268
-0.054016	-0.053274	1.816406	1.817286
-0.053711	-0.053304	1.816254	1.817237
-0.053711	-0.053325	1.818542	1.817245
-0.054016	-0.053353	1.816406	1.817257
-0.053711	-0.053380	1.816559	1.817217
-0.053711	-0.053397	1.817474	1.817207
-0.054016	-0.053421	1.816406	1.817193
-0.053711	-0.053444	1.817322	1.817176
-0.054016	-0.053465	1.817474	1.817187
-0.054016	-0.053494	1.819763	1.817261
-0.053711	-0.053513	1.818390	1.817355
-0.054016	-0.053531	1.817627	1.817389
-0.054016	-0.053556	1.817780	1.817405
-0.054016	-0.053580	1.817627	1.817421
-0.054016	-0.053602	1.818848	1.817463
-0.054016	-0.053624	1.816711	1.817479
-0.054016	-0.053644	1.817780	1.817467
-0.054016	-0.053663	1.818237	1.817495
-0.054016	-0.053682	1.817780	1.817522
-0.054016	-0.053699	1.818085	1.817543
-0.054321	-0.053723	1.817474	1.817555
-0.054321	-0.053754	1.815186	1.817492
-0.054016	-0.053775	1.816406	1.817404
-0.054321	-0.053796	1.817780	1.817388
-0.054321	-0.053823	1.815491	1.817349
-0.054321	-0.053849	1.818695	1.817336
-0.054321	-0.053873	1.819305	1.817422
-0.054626	-0.053904	1.817474	1.817472
-0.054626	-0.053942	1.818390	1.817496
-0.054626	-0.053977	1.817627	1.817522
-0.054626	-0.054010	1.818848	1.817559
-0.054626	-0.054042	1.816101	1.817555
-0.054626	-0.054073	1.818542	1.817543
-0.054626	-0.054101	1.817474	1.817567
-0.054626	-0.054128	1.818695	1.817594
-0.054626	-0.054154	1.817017	1.817607
-0.054321	-0.054171	1.816864	1.817573
-0.054321	-0.054178	1.817322	1.817548
-0.054626	-0.054194	1.818695	1.817572
-0.054321	-0.054208	1.815948	1.817559
-0.054626	-0.054222	1.818390	1.817539
-0.054626	-0.054243	1.816559	1.817535
-0.054626	-0.054263	1.818085	1.817524
-0.054626	-0.054281	1.819458	1.817589
-0.054932	-0.054307	1.818390	1.817658
-0.054626	-0.054332	1.817017	1.817660
-0.054626	-0.054347	1.819000	1.817678
-0.054626	-0.054361	1.816254	1.817675
-0.054932	-0.054383	1.818695	1.817665
-0.054626	-0.054403	1.816406	1.817659
-0.054932	-0.054423	1.818390	1.817646
-0.054932	-0.054449	1.818237	1.817680
-0.054932	-0.054474	1.819458	1.817741
-0.054626	-0.054490	1.817169	1.817770
-0.054626	-0.054497	1.817932	1.817759
-0.054932	-0.054511	1.817169	1.817748
-0.055237	-0.054541	1.817627	1.817730
-0.054932	-0.054569	1.818085	1.817736
-0.054932	-0.054588	1.815948	1.817699
-0.055237	-0.054613	1.817780	1.817656
-0.054932	-0.054638	1.818390	1.817678
-0.054932	-0.054653	1.819000	1.817731
-0.055237	-0.054675	1.815186	1.817698
-0.055237	-0.054704	1.818695	1.817659
-0.054932	-0.054724	1.818542	1.817708
-0.055237	-0.054743	1.816406	1.817696
-0.055237	-0.054768	1.818848	1.817693
-0.054932	-0.054784	1.818695	1.817748
-0.055237	-0.054800	1.817780	1.817774
-0.055237	-0.054822	1.817169	1.817758
-0.055237	-0.054844	1.817627	1.817740
-0.055237	-0.054864	1.818237	1.817750
-0.055237	-0.054883	1.818085	1.817771
-0.055237	-0.054902	1.818085	1.817787
-0.055237	-0.054919	1.817169	1.817779
-0.055237	-0.054935	1.818848	1.817791
-0.055237	-0.054951	1.815948	1.817770
-0.055237	-0.054966	1.817169	1.817708
-0.055542	-0.054988	1.817017	1.817676
-0.055237	-0.055008	1.816711	1.817634
-0.055237	-0.055020	1.815948	1.817567
-0.055542	-0.055039	1.817780	1.817530
-0.055237	-0.055057	1.818542	1.817563
-0.055542	-0.055075	1.816559	1.817562
-0.055237	-0.055091	1.816864	1.817518
-0.055542	-0.055106	1.815948	1.817461
-0.055542	-0.055129	1.818085	1.817438
-0.055542	-0.055150	1.818390	1.817479
-0.055542	-0.055170	1.816711	1.817483
-0.055542	-0.055190	1.817474	1.817463
-0.055542	-0.055208	1.817474	1.817463
-0.055542	-0.055225	1.818085	1.817480
-0.055237	-0.055234	1.818237	1.817515
-0.055847	-0.055250	1.816864	1.817517
-0.055542	-0.055273	1.818085	1.817515
-0.055847	-0.055294	1.819000	1.817568
-0.055847	-0.055323	1.818085	1.817618
-0.055542	-0.055342	1.816101	1.817591
-0.055847	-0.055360	1.816101	1.817514
-0.055847	-0.055385	1.817627	1.817480
-0.055847	-0.055409	1.818085	1.817500
-0.055542	-0.055424	1.818085	1.817530
-0.055847	-0.055438	1.815033	1.817480
-0.055847	-0.055459	1.817017	1.817405
-0.055847	-0.055479	1.816559	1.817373
-0.055847	-0.055498	1.815491	1.817303
-0.055847	-0.055516	1.819763	1.817320
-0.055847	-0.055533	1.819763	1.817446
-0.055847	-0.055550	1.815338	1.817451
-0.055847	-0.055565	1.817627	1.817401
-0.055847	-0.055580	1.817932	1.817421
-0.055847	-0.055593	1.816864	1.817420
-0.055847	-0.055607	1.817169	1.817399
-0.056152	-0.055627	1.818390	1.817419
-0.055542	-0.055638	1.817474	1.817445
-0.055847	-0.055641	1.817627	1.817451
-0.056152	-0.055660	1.816406	1.817428
-0.056152	-0.055685	1.817627	1.817407
-0.055847	-0.055701	1.819916	1.817477
-0.055847	-0.055709	1.815796	1.817497
-0.056152	-0.055724	1.817780	1.817460
-0.056152	-0.055746	1.818085	1.817485
-0.055847	-0.055759	1.817017	1.817488
-0.055847	-0.055764	1.815491	1.817424
-0.055847	-0.055768	1.815491	1.817324
-0.055847	-0.055772	1.817169	1.817273
-0.056458	-0.055792	1.817932	1.817287
-0.056152	-0.055818	1.818085	1.817325
-0.056152	-0.055836	1.816711	1.817328
-0.056152	-0.055852	1.817322	1.817312
-0.056152	-0.055867	1.818390	1.817340
-0.056152	-0.055882	1.815033	1.817308
-0.056152	-0.055896	1.817627	1.817257
-0.056763	-0.055925	1.818695	1.817304
-0.056152	-0.055953	1.819000	1.817384
-0.056458	-0.055971	1.819458	1.817479
-0.056152	-0.055988	1.816406	1.817503
-0.056458	-0.056005	1.817932	1.817485
-0.056152	-0.056020	1.817169	1.817489
-0.056152	-0.056027	1.818848	1.817516
-0.056458	-0.056041	1.817322	1.817545
-0.056458	-0.056063	1.817322	1.817533
-0.056152	-0.056075	1.817627	1.817530
-0.056458	-0.056087	1.817780	1.817539
-0.056458	-0.056106	1.817627	1.817548
-0.056763	-0.056132	1.815643	1.817501
-0.056763	-0.056165	1.817780	1.817460
-0.056458	-0.056188	1.816864	1.817453
-0.056763	-0.056210	1.817474	1.817438
-0.056763	-0.056238	1.817474	1.817440
-0.056458	-0.056258	1.818237	1.817461
-0.056458	-0.056268	1.817169	1.817474
-0.056763	-0.056286	1.819611	1.817521
-0.056763	-0.056310	1.817932	1.817586
-0.056763	-0.056334	1.817169	1.817584
-0.056763	-0.056356	1.817627	1.817574
-0.056763	-0.056377	1.816406	1.817546
-0.056458	-0.056389	1.816101	1.817479
-0.056763	-0.056400	1.816101	1.817408
-0.057068	-0.056427	1.816864	1.817360
-0.056458	-0.056444	1.816711	1.817330
-0.056763	-0.056453	1.816559	1.817294
-0.056458	-0.056461	1.817169	1.817272
-0.056763	-0.056469	1.818695	1.817306
-0.056763	-0.056484	1.816559	1.817323
-0.057068	-0.056506	1.817932	1.817319
-0.056458	-0.056519	1.818390	1.817362
-0.056458	-0.056516	1.819458	1.817443
-0.056763	-0.056521	1.817474	1.817496
-0.056763	-0.056534	1.815643	1.817447
-0.056763	-0.056545	1.818848	1.817437
